UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 07:54:12
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 08:38:03
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 08:43:06
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 08:44:29
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 08:52:10
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 09:00:53
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 10:03:45
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 10:07:18
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 10:22:54
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 10:30:05
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 12:52:24
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 12:58:56
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 14:53:20
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 14:57:57
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 15:13:29
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 15:19:15
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 15:38:41
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 15:42:20
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 16:31:58
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 16:39:50
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 16:54:56
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 17:01:43
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 17:31:32
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 17:32:08
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 17:37:18
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 17:39:52
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 17:49:19
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 17:49:31
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 17:56:26
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 18:10:02
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 18:17:34
UUID-122E8041060644C0A332B289B3CC115C,occupied,2020-11-11 19:34:32
UUID-122E8041060644C0A332B289B3CC115C,free,2020-11-11 19:41:23
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 07:48:59
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 07:54:02
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 08:38:04
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 08:43:30
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 08:44:29
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 08:52:30
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 09:00:52
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 10:03:36
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 10:13:25
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 10:22:09
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 10:30:29
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 10:44:57
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 10:45:07
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 12:53:03
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 12:58:53
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 13:44:27
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 13:46:50
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 14:08:30
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 14:09:32
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 14:22:39
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 14:24:31
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 14:49:17
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 14:57:58
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 15:13:31
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 15:19:16
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 15:27:42
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 15:32:50
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 15:41:16
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 15:42:20
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 15:54:54
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 15:59:01
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 16:26:47
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 16:39:50
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 16:44:56
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 16:47:25
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 16:54:59
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 17:01:43
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 17:31:20
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 17:32:08
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 17:37:27
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 17:40:18
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 17:49:31
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 17:49:31
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 17:55:58
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 18:10:02
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 18:17:00
UUID-AD773DD3A7DB447E92A2F569661BFBB6,occupied,2020-11-11 19:34:32
UUID-AD773DD3A7DB447E92A2F569661BFBB6,free,2020-11-11 19:41:05
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 07:48:59
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 07:54:08
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 08:38:03
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 08:44:02
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 08:44:29
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 08:52:03
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 09:00:52
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 10:03:19
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 10:06:26
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 10:11:34
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 10:11:59
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 10:27:06
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 10:30:05
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 12:52:39
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 12:58:53
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 14:49:47
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 14:57:56
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 15:13:56
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 15:17:01
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 15:27:57
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 15:31:29
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 15:39:09
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 15:42:20
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 16:32:32
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 16:39:50
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 16:54:44
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 17:01:43
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 17:06:46
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 17:06:51
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 17:31:21
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 17:32:08
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 17:37:21
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 17:39:48
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 17:49:20
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 17:49:31
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 17:56:09
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 18:10:02
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 18:17:18
UUID-511005F571B244979ACB56558C26D853,occupied,2020-11-11 19:34:32
UUID-511005F571B244979ACB56558C26D853,free,2020-11-11 19:41:05
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 07:48:59
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 07:54:34
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 08:38:03
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 08:43:12
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 08:44:29
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 08:52:16
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 09:00:53
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 09:15:36
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 09:15:37
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 10:03:40
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 10:13:07
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 10:22:04
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 10:30:28
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 10:45:02
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 10:45:07
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 12:53:04
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 12:58:53
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 13:44:35
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 13:46:50
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 14:21:39
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 14:24:29
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 14:49:47
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 14:57:57
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 15:10:50
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 15:19:16
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 15:30:59
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 15:32:49
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 15:41:06
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 15:42:21
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 15:55:16
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 15:58:55
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 16:32:33
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 16:39:50
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 16:54:53
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 17:01:43
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 17:38:07
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 17:40:18
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 17:56:09
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 18:10:02
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 18:17:25
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,occupied,2020-11-11 19:34:32
UUID-1A9CB1F1A28340C6B95EA675F7B96D3D,free,2020-11-11 19:41:04
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 07:49:02
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 07:54:26
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 08:38:03
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 08:43:44
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 08:44:29
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 08:52:50
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 09:00:53
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 10:02:26
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 10:13:25
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 10:22:28
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 10:30:30
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 10:44:29
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 10:45:07
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 12:53:08
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 12:58:53
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 13:44:33
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 13:46:48
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 14:38:48
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 14:38:54
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 14:49:15
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 14:57:56
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 15:13:37
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 15:19:16
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 15:27:44
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 15:32:48
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 15:41:56
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 15:42:20
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 15:54:49
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 15:58:55
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 16:26:49
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 16:39:50
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 16:45:21
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 16:47:46
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 16:54:51
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 17:01:43
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 17:06:49
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 17:06:51
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 17:14:32
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 17:15:28
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 17:31:40
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 17:32:08
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 17:37:44
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 17:39:52
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 17:56:00
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 18:10:02
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 18:17:00
UUID-116956D7AD07405AA6FC523F37A72B5F,occupied,2020-11-11 19:34:32
UUID-116956D7AD07405AA6FC523F37A72B5F,free,2020-11-11 19:41:01
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 07:49:00
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 07:54:06
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 08:38:03
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 08:43:08
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 08:44:29
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 08:52:26
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 09:00:53
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 10:03:41
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 10:14:36
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 10:22:13
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 10:30:33
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 10:44:57
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 10:45:08
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 12:52:24
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 12:58:53
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 13:44:32
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 13:46:48
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 14:08:42
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 14:11:01
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 14:49:13
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 14:57:58
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 15:13:26
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 15:19:15
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 15:27:59
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 15:32:50
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 15:41:38
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 15:42:20
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 15:53:44
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 15:59:01
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 16:27:10
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 16:39:50
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 16:45:23
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 16:47:46
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 16:54:30
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 17:01:43
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 17:14:40
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 17:19:17
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 17:31:54
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 17:32:08
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 17:38:02
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 17:39:51
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 17:56:15
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 18:10:02
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 18:17:25
UUID-10D5B838794740DFAFD71C41BF3616DC,occupied,2020-11-11 19:34:32
UUID-10D5B838794740DFAFD71C41BF3616DC,free,2020-11-11 19:40:59
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 07:48:59
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 07:54:21
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 08:38:03
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 08:43:17
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 08:44:29
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 08:52:25
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 09:00:53
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 10:03:21
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 10:13:07
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 10:22:25
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 10:30:29
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 10:44:36
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 10:45:07
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 12:52:34
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 12:58:53
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 13:45:04
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 13:46:48
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 14:49:21
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 14:57:58
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 15:13:32
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 15:19:16
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 15:30:36
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 15:32:48
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 15:41:40
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 15:42:21
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 15:54:48
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 15:58:55
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 16:32:07
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 16:39:50
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 16:55:19
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 17:01:48
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 17:31:48
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 17:32:08
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 17:37:51
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 17:39:52
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 17:56:03
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 18:10:02
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 18:17:16
UUID-08A8F96EF3DE4887ADD36BEC79125B16,occupied,2020-11-11 19:34:32
UUID-08A8F96EF3DE4887ADD36BEC79125B16,free,2020-11-11 19:41:23
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 07:48:59
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 07:54:10
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 08:38:03
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 08:43:13
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 08:44:29
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 08:52:19
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 09:00:53
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 10:02:30
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 10:11:10
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 10:27:04
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 10:30:29
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 10:44:52
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 10:45:07
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 12:52:34
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 12:58:52
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 13:45:16
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 13:46:48
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 14:10:28
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 14:10:34
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 14:48:58
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 14:57:56
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 15:13:58
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 15:19:15
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 15:27:57
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 15:32:47
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 15:41:09
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 15:42:20
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 15:54:21
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 15:58:54
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 16:26:37
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,occupied,2020-11-11 16:26:53
UUID-A4D13E4073B341CBB19BE0A6DDDB8324,free,2020-11-11 16:35:41
